step,time,temp,ke,pe,etot,press
0,0.000000e+00,1.000000e+00,7.500000e+02,-3.182373e+03,-2.432373e+03,-5.408967e+00
100,5.000000e-01,5.759860e-01,4.319895e+02,-2.858254e+03,-2.426264e+03,-1.747585e+00
