step,time,temp,ke,pe,etot,press
0,0.000000e+00,1.000000e+00,1.500000e+03,-7.411355e+03,-5.911355e+03,2.024052e+00
100,5.000000e-01,5.428576e-01,8.142865e+02,-6.650428e+03,-5.836142e+03,9.264272e-01
